Model,SKU,Name,Brand,Url,Size,Processor Type,Processor,Price,Memory(GB),Storage,Color,Review Numbers,Average Ranking

MQD32LL/A ,5465502 ,MacBook Air® ,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-display-intel-core-i5-8gb-memory-128gb-flash-storage-silver/5465502.p?skuId=5465502,13.3,Intel,Intel Core i5,699.99,8,128GB Flash Storage,Silver,9928,4.8
MUHP2LL/A ,5998701 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-latest-model-space-gray/5998701.p?skuId=5998701,13,Intel,Intel Core i5,1299.99,8,256GB SSD (Latest Model),Space Gray,357,4.8
MUHR2LL/A ,5998703 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-latest-model-silver/5998703.p?skuId=5998703,13,Intel,Intel Core i5,1499.99,8,256GB SSD (Latest Model),Silver,71,4.7
MVFH2LL/A ,6356906 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-128gb-solid-state-drive-latest-model-space-gray/6356906.p?skuId=6356906,13.3,Intel,Intel Core i5,1099.99,8,128GB Solid State Drive (Latest Model),Space Gray,759,4.8
MVFK2LL/A ,6356927 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-128gb-solid-state-drive-latest-model-silver/6356927.p?skuId=6356927,13.3,Intel,Intel Core i5,1099.99,8,128GB Solid State Drive (Latest Model),Silver,233,4.8
MVFM2LL/A ,6356932 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-128gb-solid-state-drive-latest-model-gold/6356932.p?skuId=6356932,13.3,Intel,Intel Core i5,1099.99,8,128GB Solid State Drive (Latest Model),Gold,757,4.8
MVFJ2LL/A ,6356923 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-space-gray/6356923.p?skuId=6356923,13.3,Intel,Intel Core i5,1299.99,8,256GB Solid State Drive (Latest Model),Space Gray,251,4.8
MVFL2LL/A ,6356930 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-silver/6356930.p?skuId=6356930,13.3,Intel,Intel Core i5,1299.99,8,256GB Solid State Drive (Latest Model),Silver,88,4.9
MVFN2LL/A ,6356937 ,"MacBook Air 13.3"" Laptop with Touch ID",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-with-touch-id-intel-core-i5-8gb-memory-256gb-solid-state-drive-latest-model-gold/6356937.p?skuId=6356937,13.3,Intel,Intel Core i5,1299.99,8,256GB Solid State Drive (Latest Model),Gold,205,4.9
MUHN2LL/A ,5998700 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-128gb-ssd-latest-model-space-gray/5998700.p?skuId=5998700,13,Intel,Intel Core i5,1299.99,8,128GB SSD (Latest Model),Space Gray,739,4.8
MUHQ2LL/A ,5998702 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-128gb-ssd-latest-model-silver/5998702.p?skuId=5998702,13,Intel,Intel Core i5,1299.99,8,128GB SSD (Latest Model),Silver,126,4.8
MVVJ2LL/A ,6366564 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-16-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-5300m-512gb-ssd-latest-model-space-gray/6366564.p?skuId=6366564,16,AMD,AMD Radeon Pro 5300M,2399.99,AMD Radeon Pro 5300M,512GB SSD (Latest Model),Space Gray,13,4.8
MVVL2LL/A ,6366575 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-16-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-5300m-512gb-ssd-latest-model-silver/6366575.p?skuId=6366575,16,AMD,AMD Radeon Pro 5300M,2399.99,AMD Radeon Pro 5300M,512GB SSD (Latest Model),Silver,1,4.0
MV992LL/A ,4599600 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-silver/4599600.p?skuId=4599600,13,Intel,Intel Core i5,1799.99,8,256GB SSD,Silver,72,4.8
MV962LL/A ,4599700 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-space-gray/4599700.p?skuId=4599700,13,Intel,Intel Core i5,1799.99,8,256GB SSD,Space Gray,406,4.8
MR9U2LL/A ,5998602 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-silver/5998602.p?skuId=5998602,13,Intel,Intel Core i5,1709.99,8,256GB SSD,Silver,2088,4.8
MV9A2LL/A ,4599800 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-512gb-ssd-latest-model-silver/4599800.p?skuId=4599800,13,Intel,Intel Core i5,1999.99,8,512GB SSD (Latest Model),Silver,23,4.7
MV972LL/A ,4599901 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-512gb-ssd-latest-model-space-gray/4599901.p?skuId=4599901,13,Intel,Intel Core i5,1999.99,8,512GB SSD (Latest Model),Space Gray,198,4.9
MVVK2LL/A ,6366572 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-16-display-with-touch-bar-intel-core-i9-16gb-memory-amd-radeon-pro-5500m-1tb-ssd-latest-model-space-gray/6366572.p?skuId=6366572,16,AMD,AMD Radeon Pro 5500M,2799.99,AMD Radeon Pro 5500M,1TB SSD (Latest Model),Space Gray,29,4.8
MVVM2LL/A ,6366581 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-16-display-with-touch-bar-intel-core-i9-16gb-memory-amd-radeon-pro-5500m-1tb-ssd-latest-model-silver/6366581.p?skuId=6366581,16,AMD,AMD Radeon Pro 5500M,2799.99,AMD Radeon Pro 5500M,1TB SSD (Latest Model),Silver,2,4.0
MV932LL/A ,5430569 ,"MacBook Pro 15.4"" Display with Touch Bar",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-display-with-touch-bar-intel-core-i9-16gb-memory-amd-radeon-pro-560x-512gb-ssd-silver/5430569.p?skuId=5430569,15.4,AMD,AMD Radeon Pro 560X,2399.99,AMD Radeon Pro 560X,512GB SSD,Silver,50,4.8
MV912LL/A ,5430578 ,"MacBook Pro 15.4"" Display with Touch Bar",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-display-with-touch-bar-intel-core-i9-16gb-memory-amd-radeon-pro-560x-512gb-ssd-space-gray/5430578.p?skuId=5430578,15.4,AMD,AMD Radeon Pro 560X,2399.99,AMD Radeon Pro 560X,512GB SSD,Space Gray,429,4.8
MR952LL/A ,6358843 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-display-with-touch-bar-intel-core-i9-32gb-memory-amd-radeon-pro-560x-1tb-ssd-space-gray/6358843.p?skuId=6358843,15,AMD,AMD Radeon Pro 560X,2999.99,AMD Radeon Pro 560X,1TB SSD,Space Gray,55,4.8
13687526 ,6363218 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-1tb-solid-state-drive-silver/6363218.p?skuId=6363218,15.4,Intel,Intel Core i7,3099.99,32,1TB Solid State Drive,Silver,4021,0
13687556 ,6363322 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-1tb-solid-state-drive-space-gray/6363322.p?skuId=6363322,15.4,Intel,Intel Core i7,3099.99,32,1TB Solid State Drive,Space Gray,4021,0
MR9T2LL/A ,6358847 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i7-16gb-memory-1tb-ssd-space-gray/6358847.p?skuId=6358847,13,Intel,Intel Core i7,2707.99,16,1TB SSD,Space Gray,38,4.8
13687691 ,6363221 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-silver/6363221.p?skuId=6363221,13.3,Intel,Intel Core i7,2899.99,16,1TB Solid State Drive,Silver,4021,0
13687678 ,6363236 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-space-gray/6363236.p?skuId=6363236,13.3,Intel,Intel Core i7,2899.99,16,1TB Solid State Drive,Space Gray,4021,4.3
MD231LL/A-REFURBISHED ,6162981 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-4gb-memory-128gb-solid-state-drive-pre-owned-silver/6162981.p?skuId=6162981,13.3,Intel,Intel Core i5,549.99,128,Pre-Owned,Silver,11,3.6
MV922LL/A ,4600301 ,"MacBook Pro 15.4"" Display with Touch Bar",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-555x-256gb-ssd-silver/4600301.p?skuId=4600301,15.4,AMD,AMD Radeon Pro 555X,2049.99,AMD Radeon Pro 555X,256GB SSD,Silver,76,4.9
MRE92LL/A ,5998705 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-256gb-flash-storage-space-gray/5998705.p?skuId=5998705,13.3,Intel,Intel Core i5,1189.99,8,256GB Flash Storage,Space Gray,1813,4.8
MREC2LL/A ,5998707 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-256gb-flash-storage-silver/5998707.p?skuId=5998707,13.3,Intel,Intel Core i5,1329.99,8,256GB Flash Storage,Silver,1813,4.8
MREF2LL/A ,5998801 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-256gb-flash-storage-gold/5998801.p?skuId=5998801,13.3,Intel,Intel Core i5,1099.99,8,256GB Flash Storage,Gold,1813,4.8
MRQP2LL/A ,5998803 ,"MacBook 12"" Retina Display",Apple,https://www.bestbuy.com/site/apple-macbook-12-retina-display-intel-core-i5-8gb-memory-512gb-flash-storage-gold/5998803.p?skuId=5998803,12,Intel,Intel Core i5,1599.99,8,512GB Flash Storage,Gold,15,4.7
MD101LL/A-16GB-500SSD ,6384460 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-500gb-ssd-pre-owned-silver/6384460.p?skuId=6384460,13.3,Intel,Intel Core i5,599.99,500,Pre-Owned,Silver,3,4.0
ME294LL/A ,6280422 ,"15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-15-4-laptop-intel-core-i7-16gb-memory-nvidia-geforce-gt-750m-512gb-solid-state-drive-pre-owned-silver/6280422.p?skuId=6280422,15.4,Intel,Intel Core i7,1049.95,512,Pre-Owned,Silver,2,5.0
13687647 ,6363239 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-256gb-solid-state-drive-space-gray/6363239.p?skuId=6363239,13.3,Intel,Intel Core i5,1999.99,16,256GB Solid State Drive,Space Gray,1,5.0
13687725 ,6363224 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-1tb-solid-state-drive-space-gray/6363224.p?skuId=6363224,15.4,Intel,Intel Core i9,3199.99,32,1TB Solid State Drive,Space Gray,4021,0
MC700LL/A16 ,6280426 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-320gb-hard-drive-pre-owned-silver/6280426.p?skuId=6280426,13.3,Intel,Intel Core i5,599.99,320,Pre-Owned,Silver,4,3.8
MC700LL/A-16GB-500SSD ,6384469 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-500gb-ssd-pre-owned-silver/6384469.p?skuId=6384469,13.3,Intel,Intel Core i5,549.99,500,Pre-Owned,Silver,2,4.0
MD628LL/A ,6311670 ,"Macbook Air 13"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-refurbished-laptop-intel-core-i5-4gb-memory-64gb-solid-state-drive-silver/6311670.p?skuId=6311670,13,Intel,Intel Core i5,499.99,4,64GB Solid-State Drive,Silver,13,4.2
13687525 ,6363225 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-512gb-solid-state-drive-silver/6363225.p?skuId=6363225,15.4,Intel,Intel Core i7,2899.99,32,512GB Solid State Drive,Silver,0,0
13682955 ,6363232 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i7-32gb-memory-512gb-solid-state-drive-space-gray/6363232.p?skuId=6363232,15.4,Intel,Intel Core i7,2899.99,32,512GB Solid State Drive,Space Gray,0,0
MR9T2LL/A ,6358847 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i7-16gb-memory-1tb-ssd-space-gray/6358847.p?skuId=6358847,13,Intel,Intel Core i7,2707.99,16,1TB SSD,Space Gray,38,4.8
13687691 ,6363221 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-silver/6363221.p?skuId=6363221,13.3,Intel,Intel Core i7,2899.99,16,1TB Solid State Drive,Silver,4021,0
13687678 ,6363236 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-1tb-solid-state-drive-space-gray/6363236.p?skuId=6363236,13.3,Intel,Intel Core i7,2899.99,16,1TB Solid State Drive,Space Gray,4021,4.3
MC700LL/A16 ,6280426 ,"MacBook Pro 13.3"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-refurbished-laptop-intel-core-i5-16gb-memory-320gb-hard-drive-silver/6280426.p?skuId=6280426,13.3,Intel,Intel Core i5,599.99,16,320GB Hard Drive,Silver,4,3.8
MD508LL/A ,6113616 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-2gb-memory-64gb-hard-drive-pre-owned-silver/6113616.p?skuId=6113616,13.3,Intel,Intel Core i5,499.99,64,Pre-Owned,Silver,2,3.0
MPXT2LL/A ,5721740 ,MacBook Pro®,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-intel-core-i5-8-gb-memory-256gb-flash-storage-space-gray/5721740.p?skuId=5721740,13,Intel,Intel Core i5,1499.99,8,256GB Flash Storage,Space Gray,6058,4.8
MPXU2LL/A ,6936477 ,MacBook Pro®,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-intel-core-i5-8-gb-memory-256gb-flash-storage-silver/6936477.p?skuId=6936477,13,Intel,Intel Core i5,0,8,256GB Flash Storage,Silver,6058,4.4
MC968LL/AB-REFURBISHED ,6162989 ,"MacBook Air 11.6"" Refurbished Grade B Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-11-6-refurbished-grade-b-laptop-intel-core-i5-2gb-memory-64gb-solid-state-drive-silver/6162989.p?skuId=6162989,11.6,Intel,Intel Core i5,399.99,2,64GB Solid State Drive,Silver,11,3.5
MD231LL/A-REFURBISHED ,6162981 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-4gb-memory-128gb-solid-state-drive-pre-owned-silver/6162981.p?skuId=6162981,13.3,Intel,Intel Core i5,549.99,128,Pre-Owned,Silver,11,3.6
MD761LL/A ,5849407 ,"MacBook Air 13.3"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-refurbished-laptop-intel-core-i5-4gb-memory-256gb-flash-storage-silver/5849407.p?skuId=5849407,13.3,Intel,Intel Core i5,699.99,4,256GB Flash Storage,Silver,4021,4.0
13687677 ,6363215 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-512gb-solid-state-drive-space-gray/6363215.p?skuId=6363215,13.3,Intel,Intel Core i7,2499.99,16,512GB Solid State Drive,Space Gray,1,5.0
13687690 ,6363217 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-512gb-solid-state-drive-silver/6363217.p?skuId=6363217,13.3,Intel,Intel Core i7,2499.99,16,512GB Solid State Drive,Silver,4021,4.3
13687659 ,6363241 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-512gb-solid-state-drive-silver/6363241.p?skuId=6363241,13.3,Intel,Intel Core i5,2199.99,16,512GB Solid State Drive,Silver,0,0
MK4N2LL/A ,5722605 ,"Macbook® 12"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-laptop-intel-core-m-8gb-memory-512gb-solid-state-drive-pre-owned-gold/5722605.p?skuId=5722605,12,Intel,Intel Core M,899.95,512,Pre-Owned,Gold,3,4.3
MJVG2LL/A ,6309152 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-4gb-memory-256gb-flash-storage-pre-owned-silver/6309152.p?skuId=6309152,13.3,Intel,Intel Core i5,749.99,256,Pre-Owned,Silver,3,3.7
MPXR2LL/A ,5721726 ,MacBook Pro®,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-intel-core-i5-8-gb-memory-128gb-flash-storage-silver/5721726.p?skuId=5721726,13,Intel,Intel Core i5,1299.99,8,128GB Flash Storage,Silver,7320,4.8
MD760LL/B ,6280428 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i5-4gb-memory-128gb-solid-state-drive-pre-owned-silver/6280428.p?skuId=6280428,13.3,Intel,Intel Core i5,679.99,128,Pre-Owned,Silver,5,4.4
13687675 ,6363233 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-1tb-solid-state-drive-space-gray/6363233.p?skuId=6363233,13.3,Intel,Intel Core i5,2599.99,16,1TB Solid State Drive,Space Gray,4021,0
MC700LL/A-4GB-500SSD ,6384470 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-4gb-memory-500gb-ssd-pre-owned-silver/6384470.p?skuId=6384470,13.3,Intel,Intel Core i5,449.99,500,Pre-Owned,Silver,28,4.5
13687648 ,6363223 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i7-16gb-memory-256gb-solid-state-drive-space-gray/6363223.p?skuId=6363223,13.3,Intel,Intel Core i7,2299.99,16,256GB Solid State Drive,Space Gray,11,4.3
MRQP2LL/A ,5998803 ,"MacBook 12"" Retina Display",Apple,https://www.bestbuy.com/site/apple-macbook-12-retina-display-intel-core-i5-8gb-memory-512gb-flash-storage-gold/5998803.p?skuId=5998803,12,Intel,Intel Core i5,1599.99,8,512GB Flash Storage,Gold,15,4.7
MRQN2LL/A ,5998802 ,"MacBook 12"" Retina Display",Apple,https://www.bestbuy.com/site/apple-macbook-12-retina-display-intel-core-m3-8gb-memory-256gb-flash-storage-gold/5998802.p?skuId=5998802,12,Intel,Intel Core m3,1299.99,8,256GB Flash Storage,Gold,458,4.8
13687562 ,6363229 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-2tb-solid-state-drive-space-gray/6363229.p?skuId=6363229,15.4,Intel,Intel Core i9,3799.99,32,2TB Solid State Drive,Space Gray,4021,0
GSRF MNYK2LL/A ,6366938 ,Geek Squad Certified Refurbished Macbook®,Apple,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-12-display-intel-core-m3-8gb-memory-256gb-flash-storage-gold/6366938.p?skuId=6366938,12,Intel,Intel Core M3,800.99,8,256GB Flash Storage,Gold,0,0
13510581 ,6336474 ,"MacBook Air 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-laptop-intel-core-i7-8gb-memory-512gb-solid-state-drive-silver/6336474.p?skuId=6336474,13.3,Intel,Intel Core i7,1549.99,8,512GB Solid State Drive,Silver,2,5.0
13687647 ,6363239 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-256gb-solid-state-drive-space-gray/6363239.p?skuId=6363239,13.3,Intel,Intel Core i5,1999.99,16,256GB Solid State Drive,Space Gray,1,5.0
13364599 ,6289622 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-display-with-touch-bar-intel-core-i7-16gb-memory-512gb-ssd-silver/6289622.p?skuId=6289622,13,Intel,Intel Core i7,2499.99,16,512GB SSD,Silver,14,5.0
MD232LL/A ,6280424 ,"MacBook Air 13.3"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-refurbished-laptop-intel-core-i5-4gb-memory-256gb-solid-state-drive-silver/6280424.p?skuId=6280424,13.3,Intel,Intel Core i5,599.99,4,256GB Solid State Drive,Silver,2,5.0
ME294LL/A ,6280422 ,"15.4"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-15-4-refurbished-laptop-intel-core-i7-16gb-memory-nvidia-geforce-gt-750m-512gb-solid-state-drive-silver/6280422.p?skuId=6280422,15.4,Intel,Intel Core i7,1049.95,NVIDIA GeForce GT 750M,512GB Solid State Drive,Silver,2,5.0
MD313LL/A-16GB-500SSD ,6384463 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-16gb-memory-500gb-ssd-pre-owned-silver/6384463.p?skuId=6384463,13.3,Intel,Intel Core i5,579.99,500,Pre-Owned,Silver,28,4.5
MD101LL/A-8GB-500SSD ,6384456 ,"MacBook Pro 13.3"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-intel-core-i5-8gb-memory-500gb-ssd-pre-owned-silver/6384456.p?skuId=6384456,13.3,Intel,Intel Core i5,549.99,500,Pre-Owned,Silver,17,4.0
13687725 ,6363224 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-1tb-solid-state-drive-space-gray/6363224.p?skuId=6363224,15.4,Intel,Intel Core i9,3199.99,32,1TB Solid State Drive,Space Gray,4021,0
13687571 ,6363205 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-512gb-solid-state-drive-space-gray/6363205.p?skuId=6363205,15.4,Intel,Intel Core i9,3099.99,32,512GB Solid State Drive,Space Gray,4021,0
13687612 ,6363312 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-512gb-solid-state-drive-space-gray/6363312.p?skuId=6363312,15.4,Intel,Intel Core i9,2999.99,32,512GB Solid State Drive,Space Gray,4021,0
13687631 ,6363416 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-512gb-solid-state-drive-silver/6363416.p?skuId=6363416,15.4,Intel,Intel Core i9,2999.99,32,512GB Solid State Drive,Silver,1,5.0
ME874LL/A ,6112517 ,"Macbook Pro® 15.4"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-refurbished-laptop-intel-core-i7-16gb-memory-512gb-solid-state-drive-silver/6112517.p?skuId=6112517,15.4,Intel,Intel Core i7,0,16,512GB Solid State Drive,Silver,0,0
MR942LL/A ,5998605 ,MacBook Pro,Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-560x-512gb-ssd-space-gray/5998605.p?skuId=5998605,15,AMD,AMD Radeon Pro 560X,0,AMD Radeon Pro 560X,512GB SSD,Space Gray,923,0
MJY32LL/A ,5722603 ,"Macbook® 12"" Pre-owned Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-pre-owned-laptop-intel-core-m-8gb-memory-256gb-solid-state-drive-space-gray/5722603.p?skuId=5722603,12,Intel,Intel Core M,879.95,8,256GB Solid State Drive,Space Gray,6,4.2
MRE82LL/A ,5998704 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-128gb-flash-storage-space-gray/5998704.p?skuId=5998704,13.3,Intel,Intel Core i5,0,8,128GB Flash Storage,Space Gray,3277,4.1
MREE2LL/A ,5998800 ,MacBook Air,Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-retina-display-intel-core-i5-8gb-memory-128gb-flash-storage-gold/5998800.p?skuId=5998800,13.3,Intel,Intel Core i5,0,8,128GB Flash Storage,Gold,3277,0
MF855LL/A ,5722607 ,"Macbook® 12"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-12-laptop-intel-core-m-8gb-memory-256gb-solid-state-drive-pre-owned-silver/5722607.p?skuId=5722607,12,Intel,Intel Core M,859.99,256,Pre-Owned,Silver,4021,4.0
MC965LL/A ,6113602 ,"MacBook Air 13.3"" Refurbished Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-air-13-3-refurbished-laptop-intel-core-i5-4gb-memory-128gb-flash-storage-silver/6113602.p?skuId=6113602,13.3,Intel,Intel Core i5,599.99,4,128GB Flash Storage,Silver,2,5.0
13687628 ,6385769 ,"MacBook Pro 15.4"" Laptop",Apple,https://www.bestbuy.com/site/apple-macbook-pro-15-4-laptop-intel-core-i9-32gb-memory-radeon-pro-vega-20-1tb-solid-state-drive-space-gray/6385769.p?skuId=6385769,15.4,Intel,Intel Core i9,3549.99,Radeon Pro Vega 20,1TB Solid State Drive,Space Gray,2,3.0
